x_m	y_m
-6.666877818633423	46.82023032677597
-6.900127883376501	47.213090808453146
-7.133806086669454	47.605695046695146
-7.367851017817403	47.99807968687196
-7.602201174740505	48.390280826043835
-7.8367953295138	48.78233501819583
-8.071571797287529	49.17427863454302
-8.306469258751779	49.56614786353068
-8.541426394596595	49.957979167758836
-8.776381611357213	50.34980900982758
-9.01127349833874	50.74167357818212
-9.246040644846277	51.13360933542256
-9.480621640184955	51.52565265276398
-9.714954982274936	51.91783990142154
-9.948979351806305	52.31020745261035
-10.182643207660126	52.70278573752296
-10.415936040565706	53.09558142726164
-10.648857484983205	53.48859488736627
-10.881407449527643	53.88182675753153
-11.113585660044146	54.27527740329731
-11.345391933762782	54.66894728158843
-11.576826179298587	55.06283694071464
-11.80788793972675	55.45694683760078
-12.038577215047278	55.85127742917165
-12.26889382249023	56.24582917235204
-12.498837305130811	56.64060261545177
-12.728407754353967	57.035598124010654
-12.957604804619868	57.43081633772344
-13.1864281817736	57.82625753074503
-13.414877885815184	58.22192234277016
-13.642953551204757	58.617811139338656
-13.870654995172405	59.01392456014529
-14.097989985439947	59.410258035941915
-14.325025872724819	59.80677062626527
-14.551857149078394	60.203404575818986
-14.778578672091859	60.6001023120766
-15.00528493381657	60.99680589697184
-15.23207060907379	61.393457575208295
-15.459030464069768	61.789999682874566
-15.686259173625778	62.18637437328931
-15.913851321178129	62.58252398254115
-16.141901672933063	62.9783906639487
-16.37050481232688	63.373916662215606
-16.59975550556583	63.769044222045466
-16.82974842747119	64.16371558814197
-17.06057816147926	64.55787300520866
-17.292339473796286	64.95145871794918
-17.525126947858574	65.34441497106721
-17.759035349872374	65.73668391788134
-17.993755981433942	66.12847839396954
-18.227347094857517	66.52110639230182
-18.45745379104134	66.91615289366986
-18.681721262268585	67.31520297025031
-18.89908615311422	67.71898559988996
-19.128095041742082	68.11523043227284
-19.40248213879376	68.481476962671
-19.74449246325533	68.77573681646408
-20.14951317636858	68.91289403946728
-20.595113930443265	68.84985751471629
-21.028253979324784	68.64725138671882
-21.399736228386374	68.37345609868508
-21.71468636879644	68.05678371726944
-21.999544720405034	67.70856771415122
-22.269163898416945	67.34000183340176
-22.533468309772786	66.96224628081114
-22.802364815500297	66.58646126216955
-23.08539629032114	66.22379985523996
-23.389602209290945	65.88536469328602
-23.7209681960764	65.58223775656987
-24.0854761275607	65.32550075119872
-24.48883948299187	65.12607948053356
-24.92783173349465	64.98971164083748
-25.388411031252623	64.91585787806109
-25.855887883219257	64.90360324595865
-26.315572979117988	64.95203261551444
-26.755304351198447	65.0594581064689
-27.172156766807138	65.22136740352269
-27.565314340997798	65.43260328769529
-27.933961188824153	65.68800863139113
-28.2773663219702	65.98236663263407
-28.59590578955711	66.30968399142051
-28.89073058518911	66.66342375860437
-29.16300787760877	67.03703783607396
-29.413831179278816	67.4242276980506
-29.64333857287777	67.82194044708805
-29.85100011700739	68.22939099497242
-30.03627234529498	68.64584104259069
-30.19861179136782	69.07055210805996
-30.337474806083296	69.50278570949723
-30.452317923068694	69.94180354778956
-30.542597675951317	70.386867049669
-30.607770506973495	70.8372377332526
-30.647298981170056	71.29204131860305
-30.66068514187967	71.74951718303042
-30.64744693342454	72.20755031295985
-30.607102482896735	72.66402478096684
-30.539169734618465	73.11682465962684
-30.44316654152691	73.56383393013039
-30.318611030714198	74.00293666505297
-30.16502114650249	74.43201684558512
-29.98196253616447	74.84898340101213
-29.77046885501231	75.25251234599556
-29.533282474389328	75.64217243489679
-29.27324217677432	76.01758286657662
-28.993186561876254	76.37836274851084
-28.69540911810199	76.7238931303476
-28.3802976832329	77.05272263611054
-28.047824293470416	77.36321867344247
-27.69796080224605	77.6537481016764
-27.331001469139444	77.9229904081025
-26.94835974536745	78.17070808320287
-26.55169207476254	78.39689911650828
-26.14265462700227	78.60156122339478
-25.72290393730405	78.78469239339313
-25.29409608396052	78.94629034187926
-24.857887510804133	79.08635296699907
-24.41593457028237	79.20487807551343
-23.969847099896764	79.30187919239677
-23.520662775897875	79.37756357874441
-23.069033995533854	79.43226890199311
-22.615606210795683	79.46633520558889
-22.161024782289395	79.48010235020766
-21.705934979236037	79.47391056206531
-21.25098225362661	79.44809979322278
-20.796811783297223	79.40301008712594
-20.344069020238855	79.33898139583577
-19.893501950370567	79.25624766485656
-19.446499716509127	79.15438039009862
-19.004698109485464	79.03269592065656
-18.569733285670345	78.8905101487002
-18.14324158420443	78.72713905778434
-17.726859344228412	78.54189854007878
-17.32222290488298	78.33410448775335
