x_m	y_m
-17.15562032943044	31.66286173504024
-16.80521507890207	31.942452949661885
-16.455297666983064	32.22197282135992
-16.105893637308153	32.501605712438156
-15.757028712765603	32.78153643333433
-15.408728436990135	33.06194943597902
-15.061018622496794	33.34302944118314
-14.713924723293504	33.62496108013088
-14.367472462268543	33.90792898400637
-14.021687472683396	34.19211769436698
-13.676595387799535	34.477711842396864
-13.332221840878487	34.764896148906956
-12.988592554808505	35.053855065827825
-12.645733162851075	35.34477340359724
-12.303669119014128	35.63783561414573
-11.962419513803583	35.93321351202673
-11.619240512718635	36.2258400467567
-11.264400080565101	36.49739568203541
-10.887077754430155	36.7274970455056
-10.477364844719622	36.89610448354365
-10.041600654178698	36.9893045127682
-9.600115227225542	36.99845890331102
-9.173695525645682	36.91510141911077
-8.77823829439466	36.73694021356072
-8.407811136346725	36.48924116794426
-8.050393575518857	36.20495601915931
-7.694088014254962	35.916710800354636
-7.332646389880438	35.642151502515475
-6.967707080087687	35.378014007634235
-6.601494352885002	35.119480786206324
-6.236048651737661	34.862088961929
-5.871928172283948	34.60424183356648
-5.50897382697441	34.34572877816597
-5.147022136546977	34.086347956199944
-4.7859093528591785	33.82589770739444
-4.425471907022159	33.564176461102306
-4.065546140520257	33.300982377796004
-3.7059684844645786	33.03611388682837
-3.3465751907126915	32.76936914867187
-2.987202780002512	32.500546682306144
-2.627687593818377	32.22944464820364
-2.2678659736446103	31.955861386090437
-1.9075742609655766	31.679595235692524
-1.546648886892368	31.40044453673601
-1.1848549396125658	31.118618388518236
-0.8186777942448881	30.853223429795403
-0.4400235244071711	30.649753322103482
-0.04045771154802525	30.555663298869867
0.38214568138075294	30.61274695892407
0.7808984896421121	30.818810238485458
1.0991686825687161	31.14386634444399
1.381416883333151	31.502658421699124
1.6841195304980825	31.8297502209031
1.98347981546911	32.164242862534394
2.2792759119448913	32.50169856579096
2.6461376267225427	32.70976150862887
3.080228036989649	32.74054033366825
3.5098193617314615	32.62955243425238
3.9128715670335046	32.43377382866261
4.304288781169532	32.21335072431355
4.6885624713878284	31.98233023812807
5.0673241141180725	31.743139911670607
5.442205544297088	31.49820692799848
5.814838238354554	31.249958828676135
6.186853851973729	31.000822796760872
6.5598840408378445	30.753226284190376
6.935527836479196	30.509547089661503
7.314112287048719	30.270237649202215
7.694312439733163	30.033248915175605
8.074692831889127	29.796364506730722
8.453818090500006	29.55736804301662
8.830252573668831	29.314043232809173
9.20256099800577	29.064173784884233
9.569305391317387	28.80554403540521
9.928542375950261	28.536086294363127
10.277200172984752	28.254063684225148
10.612054458707323	27.957783692718653
10.929880819777651	27.64555407645145
11.227454753228603	27.315682412777715
11.501551845719858	26.966476368678435
11.748947683911078	26.5962435215078
11.967683832848435	26.204601254506027
12.160811188409843	25.79634809629856
12.33261910943571	25.37756441783882
12.48728312874509	24.954240246277525
12.624655899897848	24.52894625716026
12.739036890269848	24.0998608756391
12.824360875834884	23.664874018234187
12.875546734703654	23.22234712799954
12.89465158092405	22.774061626981894
12.886878876951572	22.323306370182458
12.857446067020764	21.873377024238316
12.810867652464491	21.427269543806162
12.746582390333659	20.985816830630778
12.66179992982428	20.548901832126496
12.553726424687598	20.116407137200486
12.420673933617234	19.68890581953793
12.263372018670953	19.268480088687483
12.082868865139377	18.85741112566809
11.880396124349037	18.45776572422082
11.659819489311403	18.068521870077273
11.426979310440554	17.686342757904445
11.187763619601968	17.307835386372957
10.947054567214662	16.930186460220987
10.705837330937005	16.55282819374389
10.464154214613123	16.17573620845519
10.222046984326415	15.798886305122023
9.979557764667442	15.422254284511517
9.736728680226761	15.045815857763998
9.493601586714586	14.669546736019827
9.250218608721461	14.293422720046106
9.006621781211148	13.917419431356393
8.762853139147426	13.5415127603446
8.518954627867286	13.165678328524267
8.274968371961275	12.789892026289335
8.030936316766374	12.414129385526536
7.786900497246371	12.038366296629796
7.542901424709618	11.662579456634129
7.298955769738754	11.286759096219576
7.055062994573082	10.910905663520106
6.811221844437524	10.535019965176803
6.567431243810648	10.159102628577186
6.323689937917388	9.783154460362352
6.07999694086311	9.407176087919822
5.836350997872746	9.031168228263898
5.592751033424838	8.655131688035674
5.349195882371144	8.27906700499589
5.105684289936627	7.902975075412424
4.862215270226609	7.526856616299581
4.618787658092835	7.150712165418107
4.375400198760293	6.774542529409076
4.1320518167074844	6.3983485149135975
3.8887414364129764	6.022130749319178
3.645467803101732	5.6458899496401465
3.4022298412522627	5.269626743264007
3.159026296089559	4.893342026458641
2.9158561817189304	4.5170364266115675
2.672718243365352	4.140710660737103
2.429611405507351	3.7643653562227635
2.1865345029967003	3.388001409336432
1.9434863706851153	3.0116193578388444
1.700465843424369	2.635220008371084
1.4574718456930016	2.2588040779474676
1.214503212342744	1.8823722835822958
0.9715586885985854	1.5059252526631017
0.7286372885658357	1.1294638814577518
0.4857378470962527	0.7529887077269828
0.24285910941479844	0.37650044848510994
